S(P(=S)(OC)OC)CC(=O)NCCOC;4.7010;5
S(P(=O)(OC)OC)CCSCC;1.9130;5
C(#N)C(=C)Cl;2.5970;5
C(=C(C(=C)Cl)Cl)(Cl)Cl;3.6910;5
C(=O)(C(C(=O)NC)SP(=S)(OC)OC)NC;1.7000;5
C(=O)(C(=C)C)NCO;3.0590;5
O=C(NCO)C=C;1.9760;5
NNC(=O)CCCCCCCCC(=O)NN;2.9570;5
C(#N)CN(C)C;2.6660;5
[C@H](NC(=S)NNC(=S)NC)(C=C)C;2.5820;5
C(C(=O)OOC(C)(C)C)(C)(C)C;1.5210;5
N#C/C=C\C#N;2.0590;5
O(/C=C/C)CC;3.7620;5
C(/C=C/CCC)O;4.7960;5
CC/C=C\CCO;3.9730;5
C(COCCN)O;4.7790;5
NCCCCCCC(=O)O;1.6250;5
O(CCCCCCCCCCCCC)CCOCCOCCOCCOCCOCCO;1.5760;5
C(OC)C1CO1;2.8050;5
O=NN1CCCC1;3.3490;5
O=C1CCCC=C1;4.4500;5
[C@H]1(CC(C[C@@H](C1)C)(C)C)O;4.0370;5
S(=O)(c1ccc(cc1)Cl)C;1.8130;5
CC1=C(C)C(=O)C(=CC1=O)C;2.1140;5
NC(=O)c1c(cccc1)OCC;2.1500;5
C(=O)(c1ccccc1)OC(C)C;3.8210;5
C1CC(SS1)CCCCC(=O)N;2.5240;5
O=C1N(C(=O)C=C1)c1ccccc1;5.0460;5
c1(cccc2c1cccc2)C(=O)C;1.1760;5
c1ccc2c(c1)[nH]c1c2CCCC1;2.1450;5
P(=O)(Sc1ccccc1)(OCC)CC;2.9980;5
P(=O)(N=C1SCCS1)(OCC)OCC;4.7190;5
N(=O)N(C1CCCCC1)C1CCCCC1;1.8890;5
c1(c(cccc1)CCCCCCCC)O;2.6240;5
P(=O)(Oc1ccc(cc1)[N+](=O)[O-])(OC)OC;1.8160;5
S=P(SCn1c(=O)sc(n1)OC)(OC)OC;2.7540;5
[C@@H]1(C[C@@H]2C[C@H]1/C(=N/OC(=O)NC)/[C@H]2Cl)C#N;1.9420;5
P(=S)(OC)(OC)SCSc1ccc(cc1)Cl;1.9450;5
CCOP(=S)(OCC)Sc1ccc(cc1)C;1.8530;5
C(=O)(C(c1ccccc1)c1ccccc1)N(C)C;3.9330;5
C1(=C([C@@]2(C([C@@]1(C1C2COS(=O)OC1)Cl)(Cl)Cl)Cl)Cl)Cl;4.5520;5
Clc1cc(Cl)c(cc1Cl)/C(=C/Cl)/OP(=O)(OC)OC;3.6520;5
c1c(ccc(c1)S(=O)(=O)NC(=O)NC1CCCCC1)Cl;4.4410;5
O=c1n(c2c(cccc2)C)c(nc2c1cc(cc2)N)C;2.5640;5
C/C=C/CC(C(=O)O)c1ccc(cc1)c1ccccc1;2.6040;5
O(C(=O)CCC(=O)OC1CCCCC1)C1CCCCC1;3.7470;5
c1ccc(cc1)C(O)(CCCN1CCCCC1)c1ccccc1;4.9290;5
C(=O)(OC(C)C)Oc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[C@H](CC)C;1.6350;5
Clc1ccc(cc1)[C@@H](SP(=S)(OCC)OCC)c1ccccc1;5.2520;5
C([C@@H]1[C@@H](O)[C@H]([C@@H](O1)n1c(=O)nc(cc1)N)O)OP(=O)(O)OP(=O)([O-])OCC[N+](C)(C)C;6.4020;5
C1(=CC2/C(=C(/c3ccccc3)\c3ncccc3)/C1C1C2C(=O)NC1=O)C(O)(c1ccccn1)c1ccccc1;4.4210;5
COC(C)(C)CC;3.6460;5
CCCSP(=O)(C)SCCC;1.4270;5
S(CC(N(C)C)CSC#N)C#N;5.4460;5
C(P(CCCC)CCCC)CCC;2.1620;5
S=P(OCC)OCC;3.5660;5
C(=O)(/C=C/C(=O)OCC=C)OCC=C;2.2690;5
CCCSP(C)SCCC;3.4460;5
C=CC(=O)OCC(O)C;2.2780;5
N(=C=N[Si](C)(C)C)[Si](C)(C)C;1.8840;5
CC(=O)OCC#N;3.7020;5
O(CCOC)CCOCC;3.4350;5
[P+]1(=O)OCCO1;2.5810;5
C1CN(CCO1)CCCC;2.8150;5
O1CC2(COP1(=O)OC2)CC;1.4570;5
CNC(=O)Nc1ccccc1;2.9300;5
[Si]1(N[Si](N[Si](N1)(C)C)(C)C)(C)C;1.6720;5
Clc1ccc(cc1)S(=O)(=O)/C=C/C#N;2.0660;5
c1(ccccc1)c1cc(=O)cc(o1)C;2.1190;5
n1c(nc(nc1SC)NCC)NCC;2.4190;5
O=C=NCc1ccc(cc1)CN=C=O;2.3840;5
c12sccc1c(OC(=O)N(C)C)ccc2;3.3770;5
CCC(C)c1c(C)ccc(c1)OC(=O)NC;2.2760;5
n1c(sc(n1)/C=C/c1ccc(o1)N(=O)=O)N;2.3970;5
N1[Si](N[Si](N[Si](N[Si]1(C)C)(C)C)(C)C)(C)C;4.9430;5
Cl[C@]12[C@@H]3[C@H]([C@](C1(Cl)Cl)(C(=C2Cl)Cl)Cl)CO[C@@H]3O;2.2450;5
C1(=C(C2(C(C1(C1C2C2C(C1Cl)O2)Cl)(Cl)Cl)Cl)Cl)Cl;2.4760;5
C(C=C)n1c(=O)n(CC=C)c(=O)n(c1=O)CC=C;2.7090;5
C12(Cl)C3C(C(C1(Cl)Cl)(C(=C2Cl)Cl)Cl)COS(=O)(=O)OC3;2.7050;5
c1(c2nc(n(n2)P(=O)(N(C)C)N(C)C)N)ccccc1;2.2530;5
C(=O)(c1cc(O)c(c(c1)O)O)OCCCCCCCC;2.5110;5
CN(CCCN1c2c(Sc3c1cccc3)ccc(c2)SC)C;2.1350;5
c12c(Sc3c(N1CCCN1CCN(CC1)C)cc(cc3)C(=O)C)cccc2;3.2330;5
O=C(N1CCN(CC1)C(=O)c1cc(OC)c(c(c1)OC)OC)c1cc(OC)c(c(c1)OC)OC;5.4150;5
C([Si](OCC)(OCC)OCC)CCC#N;2.8500;5
COCCO[Si](OCCOC)(C=C)OCCOC;2.7910;5
C=C[C@@H]([C@H](C=C)O)O;2.1890;5
C(N(CCCCCCCCCC)CCCCCCCCCC)CCCCCCCCC;3.5050;5
P(=O)(OCC(CCCC)CC)(O)O;2.0490;5
P(=O)(OCCCl)OCCCl;4.9470;5
C(CCCOC(=O)C=C)OC(=O)C=C;1.8510;5
C(CCCl)(Cl)(Cl)Cl;4.0190;5
C([Si](Cl)(Cl)Cl)CC#N;1.5820;5
C([Si](Cl)(Cl)Cl)CCC#N;4.2050;5
C(CCC(=O)C)O;1.6360;5
P(=O)(CNCC(=O)O)(O)O;1.4780;5
C(#CC#N)C#N;4.2600;5
C[C@@H]1CS1;4.5100;5
C(CO)N1CC1;5.2800;5
O1C(C)CC(=O)CC1C;6.1210;5
S1C(C)(CSP(=O)(OCC)OCC)SCC1;5.0000;5
O=C(Nc1ccc(cc1)OCC)CC(C)O;4.0600;5
N(=O)(=O)c1ccc(cc1)OP(=S)(C)OCCC;1.5360;5
c1(cccc2c1cccc2)C(C(=O)O)(CC)CC;4.2670;5
OCC(O)COc1c(OC)cc(cc1)C(=O)CC;1.4890;5
O=C(Cc1ccccc1)NNCc1ccccc1;1.6440;5
O1CCN(CC1)CC(=O)N/N=C/c1oc(cc1)[N+](=O)[O-];1.7280;5
O=C(OCC)N1C(=O)C(NC1=O)(c1ccccc1)c1ccccc1;2.6810;5
S=P(SCC(=O)O)(OC)OC;2.7100;5
CCC(C)(C)N/C(=N/C#N)/N;3.3020;5
C(=C\S(=O)(=O)CCC)/S(=O)(=O)CCC;1.6450;5
O=C(N(CCCC)CC)SCCC;3.5610;5
O=NN(CCO)CCO;2.1400;5
CC(CCCC(=C)C=C)(C)OC(=O)C;2.7730;5
C(=O)CCC(C)C;4.8890;5
O=S1(=O)CCCO1;3.4170;5
c1c(c(ccc1)O)S;1.7120;5
CC(=O)c1ccccn1;0.9850;5
C([C@H](c1ccccc1)C)O;2.6880;5
c1(C)c(C)nc(c(n1)C)C;2.5370;5
O=N(=O)c1ccn(=O)cc1;3.1020;5
C1C(OC(=O)N)CCCC1;2.8020;5
O1c2c(CNC1=O)cccc2;2.1180;5
c1(ccccc1)C(OC)OC;1.3160;5
N(c1ccccc1)CCCC;2.1860;5
C1(=O)C(=C(CC1)C)CCCCC;1.7720;5
c1(ccc(cc1)N(=O)=O)/C=N/O;2.3470;5
C(=O)(Oc1cc(C)ccc1)NC;4.2740;5
n1(c(cc(n1)C)N)c1ccccc1;4.3010;5
c1(c(c(c(c(n1)Cl)Cl)Cl)Cl)C(Cl)(Cl)Cl;2.9820;5
C(=O)(SCC)N(C1CCCCC1)CC;3.4280;5
c1(N)cc(ccc1O)c1ccccc1;3.3660;5
C(=O)(O)CC(c1ccc(cc1)Cl)CN;1.7500;5
c1(C(=O)c2ccccc2)ccc(cc1)O;1.8610;5
c1ccc2c(c1)C(=O)C(C2=O)c1ccc(cc1)Cl;3.4060;5
Clc1cc(c(cc1)C(=O)c1ccccc1)C(=O)O;2.9560;5
Clc1ccc(cc1Cl)NC(=O)c1c(O)c(Cl)cc(c1)Cl;2.3720;5
Ic1c(ccc(c1)Oc1c(I)cc(cc1I)C(=O)O)C(=O)C;3.0490;5
c12c3c(c4c(c(=O)o3)C(=O)CC4)c(cc1OC1C2C=CO1)OC;1.7190;5
c1c(c(c2c(c1)c(=O)c(c(o2)c1ccccc1)C)CN(C)C)OC;1.8830;5
C(=O)(c1cc(c(c(c1)O)O)O)OCCCCCCCCCCCC;1.6030;5
C(C(CC)(C)C)O;2.1700;5
O(C)[Si](OC)(OC)C;3.9680;5
O(P(=O)(OCC)SCC)CC;4.6480;5
C(=O)(C=C)NC;4.3720;5
C([Si](C)(Cl)Cl)CCC#N;3.7400;5
C(#N)/C=C/C;2.7410;5
C(C=C(C)C)OC(=O)C;2.9550;5
CC1([C@H](O1)CC)C;3.5920;5
c1(C#N)c(Cl)cccc1Cl;3.1850;5
c1cc(ccc1Cl)CC(NC)C;2.0070;5
C1CC2CC1C(C2NCC)c1ccccc1;2.6550;5
O=Cc1ccccc1c1ccccc1C=O;1.8180;5
c12c(ncn1)c([nH]cn2)NCc1ccccc1;2.4380;5
Clc1c(/C(=C\Cl)/OP(=S)(OC)OC)ccc(c1)Cl;2.7490;5
N([C@@H](Cc1c2c([nH]c1)cccc2)C(=O)O)C(=O)C;3.0380;5
c1(ccc(c2c1C(=O)c1c(C2=O)cccc1)NC)N;2.2930;5
CS(=O)(=O)c1ccc(cc1)c1cn2c(n1)cccc2;1.6590;5
C(=O)(COc1ccc(cc1)Cl)NCCN(CC)CC;1.9610;5
Clc1c(/C(=C/Cl)/OP(=S)(OCC)OCC)ccc(c1)Cl;1.6250;5
c1(cc(ccc1CCCCC)C)O;2.1080;5
O=C(NC1C2(CC(C1)CC2)Cl)N(C)C;2.4560;5
O1C(CCC1)(C)C;1.9110;5
C(CCC(C)C)O;2.5110;5
O=CC1=CCCCC1;1.9310;5
O1CCCC[C@H](C1=O)C;2.1450;5
O(C#CCCCCCC)C(=O)OCC;2.7910;5
C(=O)(C=C)OCCCCCCCC(C)C;4.4850;5
c1(ccccc1O)S(=O)(=O)O;3.3670;5
C1(OC[C@@H]([C@H]1O)O)[C@H](O)COC(=O)CCCCCCCCCCC;3.7550;5
[C@@H]1(OC[C@@H]([C@H]1O)O)[C@H](O)COC(=O)CCCCCCCCCCCCCCCCC;2.7970;5
S1S[C@@]2(N(C(=O)[C@]31N(C2=O)[C@@H]1[C@@](C3)(n2c3c(c(c2)C[C@]24SS[C@](C(=O)N2C)(N(C4=O)C)CO)cccc3)c2c(N1)cccc2)C)CO;2.1250;5
[C@@H]1([C@@H]([C@H]([C@@H]([C@H](C1)N)O[C@H]1O[C@@H](CC[C@H]1N)C(NC)C)O)O[C@H]1OC[C@]([C@@H]([C@H]1O)NC)(C)O)N;1.8940;5
C1CN(CCO1)C(c1ccccc1)(c1ccccc1)c1ccccc1;2.3470;5
c1(c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])C(C)(C)C)O;4.0710;5
C(=O)(CCCCCCCC(=O)C)O;1.8230;5
C(#N)/C=C/S(=O)(=O)c1ccc(cc1)C;2.9590;5
S1C(=S)N(C(=O)C1)N;2.1920;5
S1CC(=O)N(C1=S)NC(=O)Cc1c2c([nH]c1)cccc2;1.6850;5
[C@@H]1([C@H](CCCC1)c1ccccc1)O;2.2070;5
c1(cc(c(cc1C(C)(C)C)C)C)O;3.2960;5
CC(C)OP(=O)(OC(C)C)C;2.6700;5
C[C@]12[C@@H]3[C@]45[C@@H]([C@H](C(=O)O[C@@H]4C[C@@H]1C(=C[C@H]([C@@H]2O)O)C)OC(=O)[C@@](CC)(C)O)[C@@H]([C@@H]([C@]3(O)OC5)O)C;2.8520;5
Cc1cc[nH]n1;2.3650;5
C1C(O1)C1CO1;2.7780;5
C(=O)(C(=C)C)OCCOC=C;2.1360;5
c1(c(OC(=O)C)cccc1)C(=O)OC(=O)c1c(OC(=O)C)cccc1;2.2040;5
N#CN(C)C;3.7620;5
S(C(=S)OC)SC(=S)OC;3.3100;5
Brc1ccc2c(c1)C(=O)C(C2=O)c1ccccc1;3.0490;5
Brc1c2c(C(=O)[C@H](C2=O)c2ccccc2)ccc1;2.9230;5
C1CCc2c1ccc(c2)O;2.3950;5
NC(=O)OCC(CCCC)(CC)COC(=O)N;2.3280;5
P(=O)(OP(=O)(OCC)OCC)(N(C)C)N(C)C;1.8260;5
O=C=NCC=C;4.1940;5
c1cc(ccc1O)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)O;3.5190;5
c1(=O)c2c3c(c(=O)n1OP(=O)(OCC)OCC)cccc3ccc2;1.9130;5
c1(CC2=NCCN2)c(C)c(O)c(cc1C)C(C)(C)C;1.5510;5
O=P(CCC)(CCC)CCC;2.3010;5
Clc1ccc(cc1)OP(=S)(CC)OCC;2.5510;5
P(=O)(OCC)(Cl)Cl;3.1990;5
P(=S)(Cl)(OCC)Cl;1.0740;5
c1c(C(=O)O)c(ccc1Br)OC(=O)C;2.9510;5
C/C(=C/c1ccccc1)/CO;1.6460;5
c1(cccc2c1cccc2)[C@@](C(=O)N)(C(C)C)CCN(C)C;1.7430;5
c1cc(ccn1)CN(CC)C(=O)C(CO)c1ccccc1;2.1840;5
O=P(C)(F)O;2.6610;5
C(=C\C=C)/OC(=O)C;3.2320;5
C(#N)/C=C/C=C/C;1.4480;5
C(=O)(C)OC/C=C/C=C/C;2.4750;5
S=P(OCC)(OCC)N=[N+]=[N-];3.6770;5
O([C@@H]1CC[C@H](CC1)N1CCCCC1)C(=O)C;3.3310;5
O([C@H]1CC[C@@H](CC1)N1CCCCC1)C(=O)CCC;2.9160;5
O([C@H]1CC[C@@H](CC1)N1CCCCC1)C(=O)C(C)C;1.7710;5
O([C@H]1CC[C@@H](CC1)N1CCCCC1)C(=O)CCCC;3.2610;5
O([C@@H]1CC[C@H](CC1)N1CCCCC1)C(=O)CC(C)C;1.1930;5
O([C@H]1CC[C@@H](CC1)N1CCCCC1)C(=O)C1CCCCC1;3.0290;5
O([C@H]1CC[C@@H](CC1)N1CCCCC1)C(=O)c1ccccc1;1.8810;5
O([C@@H]1CC[C@H](CC1)N1CCCCC1)C(=O)c1ccc(cc1)[N+](=O)[O-];1.8070;5
C(C(C(C(C(C(C(=O)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F;2.5440;5
O=C(CN1CC1)NCCCCCCCCNC(=O)CN1CC1;2.0300;5
OC(=O)CCC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CC;2.8030;5
C(=O)(Cc1ccc(cc1)CC(C)C)O;3.7260;5
CN(CCC#N)CCC#N;3.8480;5
C(CO)OC[C@H](CCCC)CC;1.9120;5
C(CCCCCCCCl)C(Cl)(Cl)Cl;2.5730;5
c12OC(Cc1cccc2OC(=O)NC)C;1.4750;5
[C@@](c1ccccc1)(C)(CC)O;4.5250;5
C(C(C)O)OCCC;5.1370;5
C([C@@H](C)O)OCC;4.6110;5
C(CC[C@@H](CCCCN)CN)N;1.5780;5
c1(S(=O)(=O)NN)ccc(cc1)C;0.8300;5
O=[N+](c1c(c(cc(c1)C(F)(F)F)[N+](=O)[O-])N(CCC)CCC)[O-];3.6300;5
C(CCOC)O;3.6700;5
Clc1cc(Cl)c(cc1)OP(=S)(CC)OCC;3.5260;5
[C@H]1(CN(C[C@@H](O1)C)C1CCCCCCCCCCC1)C;2.3700;5
c1(c(cc(cc1)C)C1CCCCC1)O;4.6360;5
O=C(CCC(=O)O)NN(C)C;2.3390;5
C(C(C(F)(F)F)(Cl)Cl)(Cl)(F)F;2.7690;5
c1(c(cccn1)C)N;1.6580;5
n1cc(ccc1N)C;2.2050;5
c1c2c3c(cc1)ccc1c3c(cc2)c(cc1)N;4.5630;5
O=N(=O)c1nccs1;4.5920;5
N(C)(C)/C(=N/C#N)/N;3.2100;5
O(C(=O)OCC)C(=O)OCC;1.7020;5
c1(nc(NC(C)C)nc(n1)OC)NC(C)C;1.7970;5
C(/C(=C\CC)/C)O;3.1350;5
S=C(N)Nc1ccc(cc1)c1ccc(cc1)NC(=S)N;2.3690;5
C(=O)(OC)[C@@]1(O)n2c3C4C(C1)(CC)CCCN4CCc3c1c2cccc1;2.2010;5
C(S(=O)(=O)Cl)CCl;2.8850;5
N1=C(c2ccccc2F)c2c(N(C(=O)C1)C)ccc(c2)[N+](=O)[O-];2.8210;5
CCOP(=O)(O)O;2.4730;5
[Si](N(C)C)(N(C)C)(N(C)C)N(C)C;2.1480;5
C1(=O)N(C(=O)C=C1)c1ccc(cc1)C;3.4280;5
C1(=O)N(C(=O)C=C1)c1ccc(cc1)Cl;1.8300;5
S1CCSC1=NOC(=O)NC;2.1260;5
O=S1(=O)CCCCO1;1.1200;5
O=C(C(SP(=O)(OC)OC)CC(=O)OCC)OCC;1.0220;5
CC(C[C@H](C)OC(=O)C)(C)OC(=O)C;1.4710;5
N(=C\C(SC)(C)C)/O;3.0480;5
O(C(C)(C)/C=N/OC(=O)NC)C;3.0860;5
C(=O)(O/N=C/C(S(=O)C)(C)C)NC;3.1410;5
C(=N\OC(=O)NC)/C(C)(C)S(=O)(=O)C;2.8980;5
C(COC=C)OC;1.4820;5
c1(C)cc(C)cc(c1)OCC1OC(=O)NC1;1.9470;5
c1ccc2c(c1)/C(=C\CCN(C)C)/c1c(CO2)cccc1;1.4610;5
C1(=O)[C@@H](CCC1)C(=O)C;2.9370;5
C(C)(C)(c1ccc(cc1)OCC1CO1)c1ccc(cc1)OCC1CO1;3.0900;5
C(COCCOC(=O)C=C)OCCOC(=O)C=C;2.1900;5
c12nc(oc1ccc(c2)F)N;1.5950;5
Nc1ccc(cc1)C(=O)CCC;3.0120;5
c1c(Br)c(O)c(cc1C#N)Br;2.8520;5
C(=O)(Oc1c(cc(cc1Br)C#N)Br)CCCCCCC;2.6130;5
NC(=O)OC(CC)c1c(Cl)cccc1;2.7200;5
C(=O)(c1ccccc1)N(CC)CC;2.4290;5
O=c1n(ncc(c1Cl)Cl)c1ccccc1;3.2990;5
n1n(c(=O)c(c(c1)N)Cl)c1ccccc1;2.4610;5
n1c(ccc(c1C(=O)O)Cl)Cl;2.3820;5
CN(C)c1ccc(cc1)Cn1cnc2c1c(=O)n(c(=O)n2C)C;2.4820;5
O=C(O)C(C(C(=O)O)CC(=O)O)CC(=O)O;3.0880;5
C(COCCN(C)C)O;3.7640;5
O1[C@H](O[C@@H](C1)CO)c1ccccc1;1.8990;5
O=S(=O)(N(CC)CC)c1ccccc1;1.8400;5
ClC(=O)c1cc(C)ccc1;5.1020;5
C(=O)(COc1c(cc(cc1)Cl)Cl)OCC(C)C;1.6330;5
Clc1ccc(cc1)SP(=S)(CCl)OC(C)C;4.0710;5
ClCP(=S)(OCCC)Sc1ccc(cc1)Cl;3.4970;5
Fc1ccc(cc1)SP(=S)(CCl)OC(C)C;1.5220;5
C12(Cl)C(Cl)(Cl)C(CC1CBr)(C(=C2Cl)Cl)Cl;1.7380;5
S(c1c(cc(cc1)OP(=S)(OCC)OCC)C)C;2.5400;5
FCC(=O)NC(=O)Nc1ccccc1;2.5370;5
C(#N)CCN(C)C;1.7030;5
O=C1N(C(=O)[C@@H]2[C@H]1[C@@H]1/C(=C(\c3ccccc3)/c3ncccc3)/[C@H]2C=C1[C@](O)(c1ccccc1)c1ncccc1)C;1.8100;5
O([C@@H]1[C@]2(C([C@@H](C1)CC2)(C)C)C)c1ccc(cc1)N;1.4850;5
[C@]12(CCC[C@@](C2CCc2c1ccc(c2)C(C)C)(C)C(=O)O)C;2.0530;5
CC(=O)OCSP(=S)(OC)OC;2.6340;5
s1c2c(nc1N)ccc(c2)OC(F)(F)F;1.1550;5
Ic1[nH]c(nc1I)I;2.0550;5
C(=O)(Nc1ccc(cc1)Cl)N(OC)C;2.7930;5
c12nc(oc1cc(c(c2)Cl)O)N;1.8190;5
NC(=S)NN=C(C)C;1.4270;5
N(CCNN)(C)C;1.9550;5
O(CC)P(=S)(O/C(=C/Cl)/c1c(ccc(c1)Cl)Cl)OCC;0.9670;5
C(CN)NCCC[Si](OC)(OC)OC;3.6100;5
C(C(C(C(C(C(C(C(C(C(C(=O)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F;2.1060;5
ClC(Cl)(C(=O)C(Cl)Cl)Cl;1.0810;5
C(=O)(c1c(cccc1)O)N(C)C;1.1290;5
O=P(O)c1ccccc1;0.9700;5
C1=C(CC(OC1)C=C(C)C)C;1.4650;5
COC(=O)CC(C(=O)OC)SP(=O)(OC)OC;4.0340;5
C(=O)(Cc1ccccc1)OCC=C;2.3940;5
FC(F)(F)c1nc2c([nH]1)cc(c(c2)C)C;2.0490;5
P(=O)(OCCCC)OCCCC;5.1400;5
C(OP(=O)OC(C)C)(C)C;5.3870;5
c12c(ccc(c1)Br)NC(=O)CN=C2c1ccccn1;5.4150;5
O=[N+]([O-])c1cc([N+](=O)[O-])c(c(c1)Br)N;5.7420;5
c1(cccc(n1)C)N;2.2480;5
CCO[Si](C)(C)c1ccccc1;2.2730;5
c1(SCC(=O)N(CC)CC)ccc(nn1)Cl;3.8480;5
Clc1c(ccc(c1)Cl)Oc1ccc(cc1)[N+](=O)[O-];4.9880;5
O(CC=C)C=O;2.6410;5
O=C[C@H]1CC(C[C@@H](C1)C)(C)C;2.1060;5
C(=S)(SSSSC(=S)OCC)OCC;3.5080;5
C(=S)(SSSC(=S)OCC)OCC;4.7300;5
C(=O)(C=C)NCOCCCC;2.3610;5
c1(c(c(c(c(c1Cl)Cl)C(=O)OC)Cl)Cl)C(=O)OC;2.6680;5
c1(c(c([N+](=O)[O-])cc(c1)C(F)(F)F)N(CC)CCCC)[N+](=O)[O-];4.0260;5
C(=O)(/C=C/c1ccccc1)OCC=C;1.5320;5
C=C(CCl)CCl;3.6540;5
c1cc(ccc1)C(C(=O)Cl)c1ccccc1;3.5020;5
OCC1(OC(C(C1O)O)CO)n1c2c(nc1)c(N)ncn2;3.6850;5
C(=C(Cl)Cl)SP(=O)(OCC)OCC;1.9520;5
ClC(Cl)C(Cl)SP(=O)(OCC)OCC;5.9900;5
ClC(Cl)(Cl)CSP(=O)(OC)OC;3.7510;5
Cl[C@]12[C@@H]([C@H]3C(F)(F)C(C3)(F)F)C[C@](C1(Cl)Cl)(C(=C2Cl)Cl)Cl;2.7200;5
OCCSSCCO;2.5570;5
c1cc(ccc1F)C(=O)CCCN1CCC(CC1)(C(=O)N)N1CCCCC1;2.3870;5
Clc1c(c(c(c(c1C#N)Cl)Cl)Cl)C#N;2.1050;5
C(N(CC)c1nc(NC(C)C)nc(n1)Cl)C;0.9460;5
C(N(CC)c1nc(NCC)nc(n1)Cl)C;2.3170;5
c1(c(c(Cl)ccc1Cl)OC)C(=O)O;2.9440;5
c1(c(cc(cc1[N+](=O)[O-])C)[N+](=O)[O-])N(CCC)CCC;2.1790;5
NC(=S)c1c(cccc1Cl)Cl;1.6970;5
O=C[C@@]1(C)CCC(=CO1)C;2.9660;5
C(=O)(OCC(CCCC)CC)COc1c(cc(cc1)Cl)Cl;2.4040;5
C(=O)(COc1c(cc(cc1)Cl)Cl)OCCCOCCCC;1.6250;5
C(=O)(COc1c(cc(c(c1)Cl)Cl)Cl)OC[C@@H](CCCC)CC;2.3530;5
C(=O)(OCCOCCCC)COc1c(cc(cc1)Cl)Cl;2.1940;5
C(c1nc(Cl)ccc1)(Cl)(Cl)Cl;0.6180;5
c12c(cccc1)cc(cc2)OCC(=O)OC;2.0330;5
O=C(Nc1nc2c(s1)cccc2)NC;3.3880;5
CC(=O)Nc1ccc(cc1)/N=N/N(C)C;3.7720;5
C(=O)(CN(CC(=O)O)CCCN(CC(=O)O)CC(=O)O)O;2.6330;5
c1(c(cc(c(c1)Cl)Br)Cl)O;3.0290;5
Clc1c(C)cc(cc1)SP(=S)(CC)OC;2.1710;5
C(=O)(Oc1ccccc1)NC;3.7590;5
C([C@@H]([C@H](CO)Br)Br)O;3.1480;5
Oc1ccc(c(c1)C(C)(C)C)O;3.0540;5
c1(I)c(NC(=O)C)c(I)c(c(c1C(=O)O)I)N(C)C(=O)C;2.2830;5
CC(S)C(=O)NCC(=O)O;2.3100;5
C(NC(=S)c1c(Cl)cccc1Cl)O;5.3700;5
O1CC(C1=O)(C)C;4.6930;5
NCCNCCNCCO;1.9520;5
c1(cc(c(cc1)Cl)Cl)COC(=O)NC;2.3570;5
C(=O)(Nc1cc(Cl)ccc1)OC(C#C)C;2.1810;5
c1(c(c(c(cn1)Cl)O)Cl)Cl;2.4020;5
c12C3C(C(Oc1cc(cc2O)CCCCC)(C)C)CCC(=C3)C;2.5890;5
CN1CCN(CC1)C1=Nc2c(Cc3c1cccc3)cccc2;3.8020;5
c1ccc2c(c1)N(CC1CCN(C1)C)c1c(S2)cccc1;2.1990;5
C(=O)(COc1c(cc(cc1)Cl)Cl)N;2.0190;5
N(C(=O)Nc1ccc(cc1)Oc1ccc(cc1)Cl)(C)C;2.8640;5
C(=O)(NC1C(C)CCCC1)Nc1ccccc1;1.8140;5
c12nsnc1c(Cl)c(cc2Cl)Cl;3.0350;5
C(=O)(CCCCC(=O)OC[C@@H]1C[C@@H]2[C@H](C[C@H]1C)O2)OC[C@H]1C[C@H]2[C@@H](C[C@H]1C)O2;1.8120;5
Cc1cnccc1N;4.8950;5
C(C)(C)[C@H]1C(=O)N[C@@H](C(C)C)C(=O)O[C@@H](C)C(=O)N[C@@H](C(C)C)C(=O)O[C@@H](C(C)C)C(=O)N[C@@H](C(C)C)C(=O)O[C@@H](C(=O)N[C@@H](C(=O)O[C@@H](C(=O)N[C@@H](C(=O)O[C@@H](C(=O)N[C@@H](C(=O)O1)C(C)C)C)C(C)C)C(C)C)C(C)C)C;4.3020;5
C(=O)(N(CC(C)C)CC(C)C)SCC;4.2940;5
c1c([N+](=O)[O-])cc2c(c1)N(C)C(=O)CN=C2c1ccccc1;3.2320;5
OC1=C(C(=O)N)C(=O)C2(C(C1N(C)C)C(O)C1C(=C)c3c(Cl)ccc(c3C(=O)C1=C2O)O)O;2.8640;5
CCCCCCCCCCN;2.6430;5
O1CO[C@@](CC1)(CCO)C;3.0720;5
O=C1[C@@H]2[C@@H](C(=O)N1CCCC)CC=CC2;2.1200;5
c1ccc2c(c1)n(c1ccc(cc1)Cl)c1c(n2)cc(/c(=N\C(C)C)/c1)Nc1ccc(cc1)Cl;3.4660;5
C[Si](OCC)(OCC)OCC;2.0350;5
CNC(=O)Oc1cc(C)c(cc1)N(C)C;1.2750;5
n1c(Br)[nH]c(c1Br)Br;1.9540;5
C1CN(CCO1)CCN;0.8440;5
C(=O)(CC(=O)C)N(C)C;2.6670;5
N(CCCCC)CCCCC;4.5880;5
